DataFile.Basename,SD,choise,justice1.RESP,justice1.RT,T1.RT,T1.RESP
T-8-1,SD3.jpg,T5.png,f,126,311,f
T-8-1,SD3.jpg,T4.png,f,496,358,f
T-8-1,SD3.jpg,T3.png,f,257,327,f
T-8-1,SD3.jpg,T2.png,f,207,44,f
T-8-1,SD3.jpg,T1.png,f,40,240,f
T-8-1,SD3.jpg,T5.png,f,427,15,f
T-8-1,SD3.jpg,T3.png,f,269,253,f
T-8-1,SD3.jpg,T4.png,f,81,142,f
T-8-1,SD3.jpg,T1.png,f,33,1454,f
T-8-1,SD3.jpg,T2.png,f,732,245,f
T-8-1,SD3.jpg,T3.png,f,264,707,f
T-8-1,SD3.jpg,T2.png,f,261,392,f
T-8-1,SD3.jpg,T5.png,f,206,231,f
T-8-1,SD3.jpg,T4.png,f,343,253,f
T-8-1,SD3.jpg,T1.png,f,448,328,f
T-9-1,SD1.jpg,T5.png,,,,
T-9-1,SD1.jpg,T1.png,,,,
T-9-1,SD2.jpg,T4.png,,,,
T-9-1,SD2.jpg,T3.png,,,,
T-9-1,SD3.jpg,T4.png,,,,
T-9-1,SD3.jpg,T2.png,,,,
T-9-1,SD1.jpg,T5.png,j,778,3126,f
T-9-1,SD1.jpg,T3.png,j,617,1102,f
T-9-1,SD1.jpg,T1.png,j,1044,2815,f
T-9-1,SD1.jpg,T2.png,j,619,2064,f
T-9-1,SD1.jpg,T4.png,j,3050,4320,f
T-9-1,SD1.jpg,T1.png,j,717,2036,f
T-9-1,SD1.jpg,T4.png,j,703,2868,f
T-9-1,SD1.jpg,T5.png,j,652,1317,f
T-9-1,SD1.jpg,T3.png,f,1047,1100,f
T-9-1,SD1.jpg,T2.png,j,468,3387,f
T-9-1,SD1.jpg,T1.png,j,655,1954,f
T-9-1,SD1.jpg,T3.png,f,690,986,f
T-9-1,SD1.jpg,T4.png,j,339,1024,f
T-9-1,SD1.jpg,T2.png,j,584,1033,f
T-9-1,SD1.jpg,T5.png,j,1137,1088,f
T-9-1,SD1.jpg,T2.png,j,669,748,f
T-9-1,SD1.jpg,T3.png,f,1200,783,f
T-9-1,SD1.jpg,T5.png,j,759,1129,f
T-9-1,SD1.jpg,T1.png,j,896,1762,f
T-9-1,SD1.jpg,T4.png,j,529,852,f
T-9-1,SD2.jpg,T1.png,j,701,3909,f
T-9-1,SD2.jpg,T2.png,j,483,1564,f
T-9-1,SD2.jpg,T5.png,j,621,510,f
T-9-1,SD2.jpg,T4.png,j,657,492,f
T-9-1,SD2.jpg,T3.png,f,465,0,
T-9-1,SD2.jpg,T1.png,j,2572,524,j
T-9-1,SD2.jpg,T2.png,j,1278,799,f
T-9-1,SD2.jpg,T4.png,j,586,1099,f
T-9-1,SD2.jpg,T5.png,j,461,840,f
T-9-1,SD2.jpg,T3.png,f,554,541,f
T-9-1,SD2.jpg,T4.png,j,572,847,f
T-9-1,SD2.jpg,T2.png,j,687,1013,f
T-9-1,SD2.jpg,T1.png,j,367,597,f
T-9-1,SD2.jpg,T5.png,j,561,1202,f
T-9-1,SD2.jpg,T3.png,f,585,541,f
T-9-1,SD2.jpg,T5.png,j,370,1739,f
T-9-1,SD2.jpg,T1.png,j,384,588,f
T-9-1,SD2.jpg,T4.png,j,506,1168,f
T-9-1,SD2.jpg,T2.png,j,566,576,f
T-9-1,SD2.jpg,T3.png,f,879,599,f
T-9-1,SD3.jpg,T2.png,j,706,2291,f
T-9-1,SD3.jpg,T5.png,j,335,314,f
T-9-1,SD3.jpg,T1.png,j,367,366,f
T-9-1,SD3.jpg,T3.png,j,442,535,f
T-9-1,SD3.jpg,T4.png,j,383,544,f
T-9-1,SD3.jpg,T2.png,j,366,839,f
T-9-1,SD3.jpg,T5.png,j,316,403,f
T-9-1,SD3.jpg,T1.png,j,304,449,f
T-9-1,SD3.jpg,T4.png,j,365,575,f
T-9-1,SD3.jpg,T3.png,f,342,637,f
T-9-1,SD3.jpg,T2.png,j,416,933,f
T-9-1,SD3.jpg,T5.png,j,635,672,f
T-9-1,SD3.jpg,T1.png,j,379,432,f
T-9-1,SD3.jpg,T3.png,j,388,370,f
T-9-1,SD3.jpg,T4.png,j,318,589,f
T-9-1,SD3.jpg,T3.png,f,313,339,f
T-9-1,SD3.jpg,T1.png,j,295,1300,f
T-9-1,SD3.jpg,T4.png,j,400,473,f
T-9-1,SD3.jpg,T5.png,j,283,455,f
T-9-1,SD3.jpg,T2.png,j,348,633,f
